account_code,transaction_type,amount,transaction_date
4663,debit,"58,2",2020-12-04
1600,debit,"0,05",2020-12-04
1201,debit,"1993,26",2020-12-04
1776,credit,"320,67",2020-12-04
10179,debit,"154,98",2020-12-04
10253,credit,"1993,26",2020-12-04
72526,credit,"62,39",2020-12-04
8402,credit,"1687,26",2020-12-04
1400,credit,"507,29",2020-12-05
11217,credit,"507,29",2020-12-05
1400,debit,"1194,35",2020-12-05
1600,credit,"418,94",2020-12-05
4930,debit,"-1343,46",2020-12-05
1775,credit,"164,7",2020-12-05
71525,credit,"418,94",2020-12-05
74020,credit,"2124,31",2020-12-05
1600,credit,"2124,31",2020-12-05
1576,debit,"-255,14",2020-12-05
1600,credit,"-1598,6",2020-12-05
8401,credit,"1029,65",2020-12-05
8407,debit,"191,12",2020-12-05
73529,credit,"-1598,6",2020-12-05
1776,debit,"81,01",2020-12-05
8402,debit,"426,28",2020-12-05
0990,credit,"227,32",2020-12-05
4663,debit,"2124,31",2020-12-05
10071,debit,"1194,35",2020-12-05
1776,debit,"36,2",2020-12-05
1200,debit,"418,94",2020-12-05
1600,credit,"1662,64",2020-12-06
8401,credit,"1718,65",2020-12-06
1576,debit,"45,43",2020-12-06
4152,debit,1348,2020-12-06
1200,debit,"1662,64",2020-12-06
10574,credit,"1918,37",2020-12-06
1775,credit,"274,91",2020-12-06
1600,credit,"283,4",2020-12-06
70038,credit,"283,4",2020-12-06
4963,debit,"237,97",2020-12-06
1209,credit,"0,53",2020-12-06
71525,credit,"1662,64",2020-12-06
0304,debit,"1757,25",2020-12-06
0990,credit,"1622,24",2020-12-06
8408,debit,"1363,7",2020-12-06
1600,credit,1348,2020-12-06
1400,credit,"1918,37",2020-12-06
10242,debit,"1993,56",2020-12-06
8408,debit,"265,42",2020-12-06
8401,debit,"1918,37",2020-12-06
1776,debit,"50,42",2020-12-06
1776,debit,"258,54",2020-12-06
4970,debit,"0,53",2020-12-06
1400,debit,"1993,56",2020-12-06
3100,credit,"1757,25",2020-12-06
72431,credit,1348,2020-12-06
0990,credit,"315,84",2020-12-06
2020,debit,"311,38",2020-12-07
1600,credit,"311,38",2020-12-07
70515,credit,"311,38",2020-12-07
4930,debit,"21,83",2020-12-08
70001,credit,"25,98",2020-12-08
8401,credit,"190,76",2020-12-08
1400,credit,"656,31",2020-12-08
10051,credit,"656,31",2020-12-08
1776,credit,"3,22",2020-12-08
1400,debit,"20,19",2020-12-08
8404,credit,"16,97",2020-12-08
10264,debit,"20,19",2020-12-08
8408,debit,"551,5",2020-12-08
1576,debit,"4,15",2020-12-08
1400,debit,"227,02",2020-12-08
1776,credit,"36,26",2020-12-08
1600,credit,"25,98",2020-12-08
1776,debit,"104,81",2020-12-08
11049,debit,"227,02",2020-12-08
0990,debit,"231,88",2020-12-09
1600,credit,"1889,82",2020-12-09
4909,debit,"1889,82",2020-12-09
70551,credit,"1889,82",2020-12-09
1776,credit,"37,04",2020-12-09
8407,credit,"194,84",2020-12-09
1400,credit,"2491,52",2020-12-10
1576,debit,"22,15",2020-12-10
1600,credit,"139,1",2020-12-10
10445,credit,"2491,52",2020-12-10
1776,credit,"326,97",2020-12-10
1400,credit,"2069,99",2020-12-10
10465,credit,"2069,99",2020-12-10
4920,debit,"116,95",2020-12-10
1201,debit,"2069,99",2020-12-10
8401,credit,"1721,52",2020-12-10
10721,debit,"2048,7",2020-12-10
72022,credit,"139,1",2020-12-10
8401,debit,"2093,62",2020-12-10
4666,debit,"-606,04",2020-12-10
1600,credit,"-606,04",2020-12-10
71999,credit,"-606,04",2020-12-10
1776,debit,"397,9",2020-12-10
1400,debit,"2048,7",2020-12-10
1575,debit,"219,82",2020-12-11
8409,debit,"1314,36",2020-12-11
1776,debit,"249,79",2020-12-11
4140,debit,"1374,2",2020-12-11
1000,credit,"1594,02",2020-12-11
1400,credit,"1564,15",2020-12-11
10338,credit,"1564,15",2020-12-11
73025,credit,"225,87",2020-12-12
1526,credit,"1158,59",2020-12-12
1600,credit,"225,87",2020-12-12
11095,debit,"155,7",2020-12-12
1600,credit,"484,02",2020-12-12
1577,debit,"-347,01",2020-12-12
1776,credit,"40,62",2020-12-12
1200,credit,"1238,38",2020-12-12
8407,credit,"213,5",2020-12-12
11351,debit,"3,37",2020-12-12
1776,credit,"0,54",2020-12-12
1600,credit,"355,52",2020-12-12
1787,credit,"-347,01",2020-12-12
4250,debit,"15,07",2020-12-12
0990,debit,"254,12",2020-12-12
4250,debit,"189,8",2020-12-12
70001,credit,"355,52",2020-12-12
4655,debit,"1158,59",2020-12-12
1400,debit,"3,37",2020-12-12
1776,debit,5,2020-12-12
1600,credit,"-1826,35",2020-12-12
71537,credit,"-1826,35",2020-12-12
1600,credit,"17,95",2020-12-12
1400,credit,"1762,61",2020-12-12
79020,debit,"1238,38",2020-12-12
0990,credit,"31,24",2020-12-12
1576,debit,"36,07",2020-12-12
70999,credit,"17,95",2020-12-12
1576,debit,"2,88",2020-12-12
1400,credit,"92,88",2020-12-12
1591,debit,"1762,61",2020-12-12
79536,credit,"484,02",2020-12-12
8404,credit,"2,82",2020-12-12
10126,credit,"1762,61",2020-12-12
1600,debit,"1238,38",2020-12-12
4964,debit,"-1826,35",2020-12-12
10166,credit,"92,88",2020-12-12
8409,credit,"130,83",2020-12-12
1591,debit,"92,88",2020-12-12
1776,credit,"24,87",2020-12-12
8407,debit,"26,24",2020-12-12
4666,debit,"484,02",2020-12-12
4909,debit,"355,52",2020-12-12
1400,debit,"155,7",2020-12-12
4175,debit,"577,84",2020-12-13
0990,debit,"2016,19",2020-12-13
10330,credit,"883,53",2020-12-13
1400,credit,"883,53",2020-12-13
1776,credit,"321,78",2020-12-13
8407,credit,"1694,41",2020-12-13
8401,debit,"742,43",2020-12-13
1776,debit,"141,1",2020-12-13
1755,credit,"577,84",2020-12-13
1000,credit,"169,28",2020-12-13
4152,debit,"169,28",2020-12-13
8401,debit,"64,01",2020-12-14
1400,credit,"703,71",2020-12-14
1400,credit,"1497,58",2020-12-14
1776,debit,"112,38",2020-12-14
71021,credit,"40,28",2020-12-14
1400,credit,"76,18",2020-12-14
4655,debit,"10,63",2020-12-14
10099,credit,"76,18",2020-12-14
1591,debit,"1497,58",2020-12-14
1211,credit,"10,63",2020-12-14
1776,debit,"12,17",2020-12-14
10820,credit,"703,71",2020-12-14
1600,credit,"40,28",2020-12-14
2381,debit,"40,28",2020-12-14
10225,credit,"1497,58",2020-12-14
8402,debit,"591,33",2020-12-14
1775,credit,"30,08",2020-12-15
8401,debit,"1036,48",2020-12-15
10244,credit,"1233,47",2020-12-15
1776,credit,"364,39",2020-12-15
11332,debit,"218,11",2020-12-15
8403,credit,"1904,46",2020-12-15
1776,credit,"361,95",2020-12-15
1400,debit,"2266,41",2020-12-15
1400,debit,"218,11",2020-12-15
8401,credit,"1917,31",2020-12-15
1400,debit,"2281,7",2020-12-15
1776,debit,"196,99",2020-12-15
8401,credit,"188,03",2020-12-15
10222,debit,"2281,7",2020-12-15
1400,credit,"1233,47",2020-12-15
10120,debit,"2266,41",2020-12-15
10532,credit,"2426,08",2020-12-16
10348,credit,420,2020-12-16
1776,debit,"67,07",2020-12-16
1776,debit,"387,45",2020-12-16
1400,credit,"2426,08",2020-12-16
8401,debit,"1262,56",2020-12-16
8401,debit,"352,93",2020-12-16
8401,debit,"2038,64",2020-12-16
1400,credit,420,2020-12-16
10371,credit,"1262,56",2020-12-16
1400,credit,"1262,56",2020-12-16
1776,debit,"249,14",2020-12-17
0990,credit,"1560,05",2020-12-17
4663,debit,"182,84",2020-12-17
8407,debit,"1310,91",2020-12-17
1576,debit,"34,79",2020-12-17
1600,credit,"217,63",2020-12-17
71508,credit,"217,63",2020-12-17
1400,credit,"452,42",2020-12-18
4909,debit,"11,27",2020-12-18
1775,credit,"314,29",2020-12-18
1776,debit,"384,81",2020-12-18
8401,credit,"1964,79",2020-12-18
10434,credit,"2409,58",2020-12-18
10411,debit,"2279,08",2020-12-18
1576,debit,"2,13",2020-12-18
1400,credit,"1108,29",2020-12-18
77518,credit,"13,44",2020-12-18
1400,credit,"2409,58",2020-12-18
1400,debit,"2279,08",2020-12-18
1776,debit,"176,99",2020-12-18
1201,debit,"452,42",2020-12-18
8401,debit,"931,3",2020-12-18
11222,credit,"1108,29",2020-12-18
8401,debit,"2024,77",2020-12-18
10521,credit,"452,42",2020-12-18
1600,credit,"13,44",2020-12-18
1776,credit,"266,97",2020-12-19
1400,credit,"2315,86",2020-12-19
11372,debit,"1671,72",2020-12-19
10460,credit,"2315,86",2020-12-19
0990,debit,"573,43",2020-12-19
1776,credit,"91,58",2020-12-19
1776,debit,"369,84",2020-12-19
8401,credit,"1404,75",2020-12-19
1400,debit,"1671,72",2020-12-19
8407,credit,"481,85",2020-12-19
8401,debit,"1946,02",2020-12-19
4970,debit,"12,79",2020-12-19
1200,credit,"12,79",2020-12-19
8407,credit,"1367,29",2020-12-20
10257,debit,"1501,72",2020-12-20
72201,credit,"2254,03",2020-12-20
1576,debit,"359,97",2020-12-20
1200,credit,"86,17",2020-12-20
1776,credit,"259,86",2020-12-20
71509,debit,"86,17",2020-12-20
1776,credit,"284,34",2020-12-20
0990,debit,"1627,15",2020-12-20
1775,credit,"207,09",2020-12-20
3105,debit,"1894,06",2020-12-20
1600,debit,"86,17",2020-12-20
0990,debit,"1780,46",2020-12-20
8401,credit,"1294,63",2020-12-20
1600,credit,"2254,03",2020-12-20
1400,debit,"1501,72",2020-12-20
4655,debit,"425,34",2020-12-20
1201,credit,"425,34",2020-12-20
8407,credit,"1496,12",2020-12-20
1600,credit,"1715,41",2020-12-21
71031,credit,"1199,17",2020-12-21
1201,credit,"9,23",2020-12-21
4140,debit,"-1266,09",2020-12-21
1400,debit,"2276,17",2020-12-21
1400,credit,"1701,15",2020-12-21
1576,debit,"273,95",2020-12-21
10403,debit,"2276,17",2020-12-21
4360,debit,"9,23",2020-12-21
8401,debit,"1701,15",2020-12-21
1576,debit,"191,51",2020-12-21
76499,credit,"-1266,09",2020-12-21
4240,debit,"1441,46",2020-12-21
4152,debit,"0,97",2020-12-21
10471,credit,"1271,05",2020-12-21
9000,credit,"1932,66",2020-12-21
0300,debit,"1932,66",2020-12-21
4601,debit,"921,98",2020-12-21
1776,credit,"363,5",2020-12-21
1000,credit,"0,97",2020-12-21
1600,credit,"-1266,09",2020-12-21
1400,credit,"1271,05",2020-12-21
4964,debit,"1007,66",2020-12-21
70600,credit,"1097,07",2020-12-21
80516,credit,"1715,41",2020-12-21
1600,credit,"1199,17",2020-12-21
8401,debit,"1271,05",2020-12-21
1576,debit,"175,09",2020-12-21
8401,credit,"1912,67",2020-12-21
1600,credit,"1097,07",2020-12-21
10191,credit,"1701,15",2020-12-21
4920,debit,"660,17",2020-12-22
1776,credit,"378,21",2020-12-22
8402,credit,"1990,02",2020-12-22
1576,debit,"126,97",2020-12-22
1001,credit,"787,14",2020-12-22
11369,debit,"2368,23",2020-12-22
1400,debit,"2368,23",2020-12-22
1776,debit,"140,04",2020-12-23
8401,debit,"736,83",2020-12-23
1400,credit,"876,87",2020-12-23
70549,credit,"1282,81",2020-12-23
4143,debit,"2190,99",2020-12-23
1571,debit,"153,07",2020-12-23
1600,credit,"1282,81",2020-12-23
10460,credit,"876,87",2020-12-23
1001,credit,"2344,06",2020-12-23
4390,debit,"1282,81",2020-12-23
1600,credit,"1361,76",2020-12-24
4804,debit,"918,1",2020-12-24
1576,debit,"174,49",2020-12-24
4780,debit,"1361,76",2020-12-24
71604,credit,"1972,13",2020-12-24
76024,credit,"1687,14",2020-12-24
1600,credit,"1972,13",2020-12-24
1600,credit,"1092,59",2020-12-24
72028,credit,"1361,76",2020-12-24
4930,debit,"1659,55",2020-12-24
1576,debit,"269,44",2020-12-24
4615,debit,"1417,7",2020-12-24
1600,credit,"1687,14",2020-12-24
71002,credit,"1092,59",2020-12-24
1576,debit,"312,58",2020-12-24
70100,credit,"724,96",2020-12-25
1575,debit,"99,97",2020-12-25
4804,debit,"624,99",2020-12-25
1600,credit,"664,34",2020-12-25
1775,credit,"82,92",2020-12-25
8401,credit,"518,41",2020-12-25
1400,debit,"601,33",2020-12-25
1600,credit,"724,96",2020-12-25
71026,credit,"664,34",2020-12-25
11181,debit,"601,33",2020-12-25
4970,debit,"664,34",2020-12-25
1600,credit,"578,88",2020-12-26
1400,debit,"659,77",2020-12-26
4920,credit,"925,67",2020-12-26
8401,debit,1918,2020-12-26
80511,debit,"1101,6",2020-12-26
8401,credit,"554,4",2020-12-26
10183,credit,"2282,52",2020-12-26
71021,credit,"578,88",2020-12-26
1776,credit,"105,37",2020-12-26
10186,debit,"659,77",2020-12-26
1776,debit,"364,52",2020-12-26
1400,credit,"540,27",2020-12-26
1571,debit,"37,87",2020-12-26
1600,debit,"1101,6",2020-12-26
11482,credit,"540,27",2020-12-26
1775,debit,"74,5",2020-12-26
1400,credit,"2282,52",2020-12-26
1576,credit,"175,93",2020-12-26
4140,debit,"541,01",2020-12-26
8401,debit,"465,77",2020-12-26
4595,debit,77,2020-12-27
1400,debit,"641,45",2020-12-27
1600,credit,2292,2020-12-27
10697,debit,"641,45",2020-12-27
4210,debit,"-171,58",2020-12-27
1576,debit,"14,58",2020-12-27
1776,credit,"217,65",2020-12-27
1600,credit,"663,3",2020-12-27
4964,debit,2292,2020-12-27
1576,debit,"105,66",2020-12-27
71521,credit,2292,2020-12-27
8404,credit,"539,01",2020-12-27
10230,debit,"1362,84",2020-12-27
70001,credit,"663,3",2020-12-27
4143,debit,"557,64",2020-12-27
73036,credit,"-171,58",2020-12-27
1600,credit,"-171,58",2020-12-27
1400,debit,"1362,84",2020-12-27
1776,credit,"102,44",2020-12-27
1000,credit,"91,58",2020-12-27
8401,credit,"1145,19",2020-12-27
10000,credit,"863,72",2020-12-28
90016,credit,"167,22",2020-12-28
1787,credit,"37,83",2020-12-28
4954,debit,"199,13",2020-12-28
1400,credit,"863,72",2020-12-28
1201,debit,"863,72",2020-12-28
10140,debit,"1,14",2020-12-28
1600,credit,"167,22",2020-12-28
1575,debit,"337,41",2020-12-28
1600,credit,"892,86",2020-12-28
1400,debit,"1,14",2020-12-28
4595,debit,"2107,61",2020-12-28
79037,credit,"199,13",2020-12-28
1600,credit,"199,13",2020-12-28
8401,credit,"0,96",2020-12-28
4664,debit,"167,22",2020-12-28
1776,credit,"0,18",2020-12-28
70536,credit,"892,86",2020-12-28
1571,debit,"58,21",2020-12-28
1577,debit,"37,83",2020-12-28
1600,credit,"2445,02",2020-12-28
79077,credit,"2445,02",2020-12-28
4663,debit,"834,65",2020-12-28
8404,credit,"843,5",2020-12-29
70406,credit,"2001,71",2020-12-29
11197,debit,"919,26",2020-12-29
1576,debit,"321,27",2020-12-29
8401,credit,"1,03",2020-12-29
4143,debit,"1680,44",2020-12-29
70600,credit,"2002,49",2020-12-29
1776,credit,"146,81",2020-12-29
9000,credit,"737,79",2020-12-29
4964,debit,"1682,69",2020-12-29
1400,debit,"1003,81",2020-12-29
8401,credit,"772,45",2020-12-29
1776,credit,"160,31",2020-12-29
11161,debit,"1003,81",2020-12-29
1400,debit,"1560,21",2020-12-29
10117,debit,"1560,21",2020-12-29
1400,debit,"919,26",2020-12-29
0300,debit,"737,79",2020-12-29
1400,debit,"1,25",2020-12-29
1776,credit,"0,22",2020-12-29
1776,credit,"249,17",2020-12-29
10389,debit,"1,25",2020-12-29
1600,credit,"2002,49",2020-12-29
8404,credit,"1311,04",2020-12-29
1600,credit,"2001,71",2020-12-29
1576,debit,"319,8",2020-12-29
4101,debit,"1272,86",2020-12-30
1571,debit,"10,99",2020-12-30
1755,credit,"1272,86",2020-12-30
0303,credit,"923,21",2020-12-30
1600,credit,"168,02",2020-12-30
0301,debit,"923,21",2020-12-30
4663,debit,"157,03",2020-12-30
76025,credit,"168,02",2020-12-30
